article_number,consolidated_price,master_price,price_difference,price_difference_pct,has_discrepancy
1729829,35.5,55.66,-20.159999999999997,-36.21990657563779,True
1625723,12.74,19.97,-7.229999999999999,-36.204306459689526,True
1629789,78.0,110.48,-32.480000000000004,-29.39898624185373,True
1562570,69.60000000000001,67.51,2.0900000000000034,3.095837653680941,True
1601616,47.0,45.4,1.6000000000000014,3.524229074889871,True
65072,5.3,5.3,0.0,0.0,False
1694967,68.99,66.74,2.25,3.3712915792628113,True
1707349,30.31,30.31,0.0,0.0,False
23642,39.38,48.07,-8.689999999999998,-18.077803203661322,True
24936,3.5,3.5,0.0,0.0,False
1623355,5.73,5.56,0.17000000000000082,3.0575539568345476,True
21124,4.95,4.95,0.0,0.0,False
1626840,34.55,54.14,-19.590000000000003,-36.18396749168822,True
1546785,20.25,34.92,-14.670000000000002,-42.01030927835052,True
22483,34.55,38.37,-3.8200000000000003,-9.955694553036228,True
1651886,12.74,19.97,-7.229999999999999,-36.204306459689526,True
23090,9.18,9.18,0.0,0.0,False
1594667,36.47,42.99,-6.520000000000003,-15.166317748313569,True
1654207,57.85,77.7,-19.85,-25.54697554697555,True
1507200,38.22,61.82,-23.6,-38.17534778388871,True
1693662,88.89,129.45,-40.55999999999999,-31.33256083429895,True
1562795,30.37,29.49,0.8800000000000026,2.9840623940318842,True
25671,94.2,114.61,-20.409999999999997,-17.808219178082187,True
941326,1.95,1.95,0.0,0.0,False
1584309,37.18,36.43,0.75,2.05874279440022,True
1585470,22.6,43.84,-21.240000000000002,-48.448905109489054,True
6028068,39.99,46.46,-6.469999999999999,-13.925957813172618,True
20737,7.46,0.0,7.46,0.0,True
78992,4.95,4.95,0.0,0.0,False
23854,26.0,32.85,-6.850000000000001,-20.852359208523595,True
1631676,56.25,97.0,-40.75,-42.01030927835052,True
1482568,38.03,44.0,-5.969999999999999,-13.568181818181815,True
1688565,24.25,24.25,0.0,0.0,False
1705613,97.71,115.16,-17.450000000000003,-15.152830844043075,True
1570795,32.0,31.04,0.9600000000000009,3.092783505154642,True
1529329,89.05,119.6,-30.549999999999997,-25.543478260869563,True
24706,3.0,3.0,0.0,0.0,False
1652472,37.49,58.75,-21.259999999999998,-36.18723404255319,True
1550235,68.4,93.99,-25.58999999999999,-27.226300670284065,True
1560526,27.81,31.48,-3.6700000000000017,-11.658195679796702,True
8930902,39.68,46.1,-6.420000000000002,-13.926247288503257,True
1718279,32.0,38.02,-6.020000000000003,-15.833771699105743,True
1588106,55.6,53.93,1.6700000000000017,3.0966067124049723,True
24261,5.850000000000001,5.85,1.7763568394002505e-15,3.036507417778206e-14,False
1566625,21.0,31.78,-10.780000000000001,-33.92070484581498,True
1652435,37.49,60.29,-22.799999999999997,-37.817216785536566,True
1552126,24.95,39.12,-14.169999999999998,-36.22188139059305,True
1694770,32.33,32.33,0.0,0.0,False
1545816,72.8,79.85,-7.049999999999997,-8.829054477144643,True
1522190,23.47,27.89,-4.420000000000002,-15.847974184295452,True
29041,16.22,16.22,0.0,0.0,False
1590526,14.95,23.42,-8.470000000000002,-36.165670367207525,True
1619102,26.38,24.65,1.7300000000000004,7.018255578093309,True
1659313,56.0,54.32,1.6799999999999997,3.0927835051546384,True
75021,18.63,18.63,0.0,0.0,False
723100,4.350000000000001,4.35,1.7763568394002505e-15,4.0835789411500014e-14,False
1676346,60.0,58.2,1.7999999999999972,3.092783505154634,True
1561690,40.9,40.08,0.8200000000000003,2.045908183632735,True
1718379,73.12,73.12,0.0,0.0,False
1523667,40.4,39.19,1.2100000000000009,3.087522327124269,True
1637247,63.33,73.12,-9.790000000000006,-13.388949671772437,True
1545658,66.38,114.46,-48.08,-42.0059409400664,True
1566409,36.4,35.31,1.0899999999999963,3.0869442084395247,True
28732,9.59,9.59,0.0,0.0,False
1621004,89.25,98.12,-8.870000000000005,-9.039951080309828,True
377326,4.350000000000001,4.35,1.7763568394002505e-15,4.0835789411500014e-14,False
1508820,19.2,38.8,-19.599999999999998,-50.51546391752577,True
1635710,98.01,111.44,-13.429999999999993,-12.051328068916002,True
1660801,81.91,93.02,-11.11,-11.943668028380994,True
976568,2.5,2.5,0.0,0.0,False
1695812,40.0,62.72,-22.72,-36.224489795918366,True
1597554,55.62,87.17,-31.550000000000004,-36.19364460250086,True
23729,3.8,3.8,0.0,0.0,False
1585245,50.9,89.24,-38.339999999999996,-42.96279695203945,True
28482,7.74,7.74,0.0,0.0,False
1526493,34.55,54.14,-19.590000000000003,-36.18396749168822,True
1612170,149.0,149.0,0.0,0.0,False
20197,3.95,3.95,0.0,0.0,False
1607621,41.58,48.31,-6.730000000000004,-13.930863175326028,True
1651542,37.49,58.75,-21.259999999999998,-36.18723404255319,True
81363,40.9,24.95,15.95,63.92785571142284,True
23038,8.25,8.25,0.0,0.0,False
1607607,48.0,56.06,-8.060000000000002,-14.377452729218698,True
25643,49.2,59.86,-10.659999999999997,-17.808219178082187,True
20191,3.75,3.75,0.0,0.0,False
1654178,88.8,129.45,-40.64999999999999,-31.40208574739281,True
1748463,73.15,103.08,-29.929999999999993,-29.035700426852923,True
69388,47.92,27.5,20.42,74.25454545454546,True
1679064,62.86,55.87,6.990000000000002,12.511186683372118,True
1708310,18.43,18.43,0.0,0.0,False
1524394,41.65,65.28,-23.630000000000003,-36.19791666666667,True
1633944,57.2,55.48,1.720000000000006,3.1002162941600684,True
1653318,38.22,59.9,-21.68,-36.19365609348915,True
1649398,115.64,113.78,1.8599999999999994,1.6347336966074877,True
1636445,23.8,29.25,-5.449999999999999,-18.63247863247863,True
1332516,25.48,39.94,-14.459999999999997,-36.204306459689526,True
1555018,44.0,42.68,1.3200000000000003,3.09278350515464,True
1747166,33.6,32.59,1.009999999999998,3.099110156489714,True
1554669,28.67,44.93,-16.259999999999998,-36.18962831070554,True
28042,9.45,9.45,0.0,0.0,False
1716921,82.22,82.22,0.0,0.0,False
1653878,71.66,96.03,-24.370000000000005,-25.37748620222847,True
988330,25.0,25.0,0.0,0.0,False
1701026,96.0,109.6,-13.599999999999994,-12.408759124087588,True
1634053,40.0,38.8,1.2000000000000028,3.0927835051546464,True
955772,3.5,3.5,0.0,0.0,False
1514301,34.74,40.95,-6.210000000000001,-15.164835164835166,True
1612414,107.25,107.25,0.0,0.0,False
1612821,68.0,77.22,-9.219999999999999,-11.939911939911939,True
1688952,26.27,26.27,0.0,0.0,False
21135,18.3,18.3,0.0,0.0,False
20897,25.73,26.74,-1.009999999999998,-3.777112939416597,True
1740890,26.4,31.37,-4.970000000000002,-15.843162256933383,True
25586,4.25,4.25,0.0,0.0,False
1712777,39.19,36.61,2.5799999999999983,7.047254848402071,True
1555809,32.0,30.65,1.3500000000000014,4.404567699836873,True
81975,5.5,5.5,0.0,0.0,False
1660170,41.69,49.14,-7.450000000000003,-15.160765160765166,True
1735221,3.26,3.16,0.09999999999999964,3.164556962025305,True
1586314,6.76,13.93,-7.17,-51.47164393395549,True
1527145,13.97,21.89,-7.92,-36.18090452261307,True
3649477,54.32,61.69,-7.369999999999997,-11.946830928837732,True
1713985,67.92,60.7,7.219999999999999,11.894563426688629,True
1657738,80.7,80.7,0.0,0.0,False
1674150,34.87,49.81,-14.940000000000005,-29.99397711302952,True
1557262,52.37,60.85,-8.480000000000004,-13.93590797041907,True
1694958,54.8,49.66,5.140000000000001,10.350382601691505,True
1655867,56.0,68.0,-12.0,-17.647058823529413,True
1535447,37.98,59.52,-21.540000000000006,-36.18951612903227,True
1726102,31.85,48.43,-16.58,-34.23497831922362,True
1623373,3.08,2.99,0.08999999999999986,3.0100334448160484,True
1691427,58.09,57.15,0.9400000000000048,1.6447944006999209,True
1544701,27.0,44.05,-17.049999999999997,-38.70601589103291,True
1661030,23.71,29.25,-5.539999999999999,-18.940170940170937,True
1694759,28.29,28.29,0.0,0.0,False
1440098,29.73,29.13,0.6000000000000014,2.0597322348094798,True
1688579,24.25,24.25,0.0,0.0,False
1463318,13.5,26.38,-12.879999999999999,-48.824867323730096,True
1710069,55.13,55.13,0.0,0.0,False
1600736,34.8,33.76,1.0399999999999991,3.0805687203791448,True
1566396,43.2,41.9,1.3000000000000043,3.102625298329366,True
1623917,14.2,27.55,-13.350000000000001,-48.45735027223231,True
1560998,55.83,65.81,-9.980000000000004,-15.164868561008971,True
1579981,51.97,57.33,-5.359999999999999,-9.349380777952206,True
1735228,7.21,7.0,0.20999999999999996,2.9999999999999996,True
1613437,96.48,96.48,0.0,0.0,False
1571897,33.08,51.84,-18.760000000000005,-36.18827160493828,True
1643883,105.96,123.38,-17.42,-14.118982006808237,True
1550862,53.4,73.38,-19.979999999999997,-27.22812755519215,True
81669,15.0,15.0,0.0,0.0,False
859655,10.68,10.68,0.0,0.0,False
23475,5.5,5.5,0.0,0.0,False
1657767,40.0,38.8,1.2000000000000028,3.0927835051546464,True
1566410,36.4,35.31,1.0899999999999963,3.0869442084395247,True
1613517,43.66,50.51,-6.850000000000001,-13.56167095624629,True
24888,4.1,4.1,0.0,0.0,False
1693798,81.0,111.31,-30.310000000000002,-27.23025783846914,True
1751695,23.92,23.44,0.4800000000000004,2.047781569965872,True
1735967,42.63,66.82,-24.18999999999999,-36.20173600718346,True
1464505,21.32,33.41,-12.089999999999996,-36.186770428015556,True
1652177,36.26,56.83,-20.57,-36.195671300369526,True
23928,43.2,68.51,-25.310000000000002,-36.943511896073566,True
25421,19.25,19.25,0.0,0.0,False
992553,3.1,3.1,0.0,0.0,False
1546042,48.38,83.42,-35.04,-42.00431551186766,True
1627086,16.17,25.34,-9.169999999999998,-36.18784530386739,True
1601327,42.0,40.74,1.259999999999998,3.092783505154634,True
1557466,38.03,44.0,-5.969999999999999,-13.568181818181815,True
25652,66.0,80.3,-14.299999999999997,-17.808219178082187,True
1573314,27.69,45.31,-17.62,-38.88766276760097,True
25756,23.4,23.4,0.0,0.0,False
7303554,94.57,131.42,-36.849999999999994,-28.039872165576014,True
1499707,52.96,73.12,-20.160000000000004,-27.5711159737418,True
1620165,79.60000000000001,69.65,9.950000000000003,14.285714285714288,True
1588088,59.68,57.81,1.8699999999999974,3.2347344750043203,True
1746458,81.63,94.25,-12.620000000000005,-13.389920424403186,True
28114,8.950000000000001,8.95,1.7763568394002505e-15,1.984756245139945e-14,False
4605965,39.21,46.21,-7.0,-15.148236312486475,True
1700471,66.15,76.38,-10.22999999999999,-13.393558523173594,True
1557121,66.4,64.41,1.990000000000009,3.089582362987128,True
3224999,46.34,53.62,-7.279999999999994,-13.577023498694507,True
7451405,40.9,40.08,0.8200000000000003,2.045908183632735,True
377315,4.350000000000001,4.35,1.7763568394002505e-15,4.0835789411500014e-14,False
1748430,80.58,113.54,-32.96000000000001,-29.029416945569846,True
1700224,102.92,118.83,-15.909999999999997,-13.388874863250019,True
1657876,47.2,51.6,-4.399999999999999,-8.527131782945734,True
67318,17.25,17.25,0.0,0.0,False
1689802,45.57,71.42,-25.85,-36.194343321198545,True
1735717,25.235,39.55,-14.314999999999998,-36.19469026548672,True
8943074,56.25,65.08,-8.829999999999998,-13.567916410571602,True
73655,23.4,23.4,0.0,0.0,False
1524968,13.97,21.89,-7.92,-36.18090452261307,True
1571428,38.22,59.9,-21.68,-36.19365609348915,True
1572655,36.02,56.45,-20.43,-36.191319751992914,True
1673789,38.46,45.11,-6.649999999999999,-14.741742407448458,True
1708507,71.81,71.81,0.0,0.0,False
24448,3.85,3.85,0.0,0.0,False
23859,66.0,77.38,-11.379999999999995,-14.706642543292837,True
1693940,98.4,142.64,-44.23999999999998,-31.015143017386414,True
1695051,22.5,33.75,-11.25,-33.33333333333333,True
1584019,30.0,47.04,-17.04,-36.224489795918366,True
1541847,87.60000000000001,84.97,2.6300000000000097,3.095210074143827,True
24937,3.5,3.5,0.0,0.0,False
1691611,37.18,35.68,1.5,4.204035874439462,True
1644783,26.27,26.27,0.0,0.0,False
1748374,27.23,46.95,-19.720000000000002,-42.002129925452614,True
1625860,39.69,63.74,-24.050000000000004,-37.73140884844682,True
1670567,101.33,117.0,-15.670000000000002,-13.393162393162395,True
1625537,16.17,25.34,-9.169999999999998,-36.18784530386739,True
926220,14.16,14.16,0.0,0.0,False
6920431,46.34,53.62,-7.279999999999994,-13.577023498694507,True
1529091,69.0,101.41,-32.41,-31.959372842914895,True
23338,8.78,8.78,0.0,0.0,False
1611036,100.0,115.17,-15.170000000000002,-13.171832942606581,True
1675538,123.0,157.48,-34.47999999999999,-21.894843789687574,True
21771,9.71,9.71,0.0,0.0,False
1631598,52.65,93.9,-41.25000000000001,-43.929712460063904,True
1670872,76.0,73.72,2.280000000000001,3.0927835051546406,True
29028,7.55,7.55,0.0,0.0,False
1737870,33.5,47.85,-14.350000000000001,-29.989550679205855,True
1744007,92.89,107.25,-14.36,-13.389277389277387,True
28760,9.95,9.95,0.0,0.0,False
1626152,41.9,65.66,-23.759999999999998,-36.18641486445324,True
1604238,85.0,116.25,-31.25,-26.881720430107524,True
1654208,57.85,77.7,-19.85,-25.54697554697555,True
1717210,121.56,121.56,0.0,0.0,False
7101560,60.24,65.55,-5.309999999999995,-8.10068649885583,True
22731,11.5,11.5,0.0,0.0,False
1526489,34.55,54.14,-19.590000000000003,-36.18396749168822,True
1644999,37.23,43.88,-6.650000000000006,-15.154968094804023,True
7230009,49.28,57.02,-7.740000000000002,-13.574184496667838,True
1528321,22.28,31.43,-9.149999999999999,-29.11231307667833,True
844833,45.38,45.38,0.0,0.0,False
1723736,124.88,154.17,-29.289999999999992,-18.998508140364528,True
1588694,53.01,61.59,-8.580000000000005,-13.930832927423292,True
1591602,46.34,53.62,-7.279999999999994,-13.577023498694507,True
1588714,64.68,73.45,-8.769999999999996,-11.940095302927155,True
23342,12.98,12.98,0.0,0.0,False
1690628,21.07,33.02,-11.950000000000003,-36.190187764990924,True
1747148,48.4,46.95,1.4499999999999957,3.0883919062832708,True
1687205,62.25,60.38,1.8699999999999974,3.0970520039748215,True
1504809,41.65,65.28,-23.630000000000003,-36.19791666666667,True
1673738,22.27,38.41,-16.139999999999997,-42.02030721166363,True
1706562,55.87,52.2,3.6699999999999946,7.030651340996158,True
1502961,24.3,40.74,-16.44,-40.35346097201767,True
24108,3.9,3.9,0.0,0.0,False
1588598,29.84,34.67,-4.830000000000002,-13.931352754542836,True
1601366,52.0,50.05,1.9500000000000028,3.8961038961039023,True
1662271,43.66,50.51,-6.850000000000001,-13.56167095624629,True
28503,5.5,5.5,0.0,0.0,False
1591942,23.71,29.25,-5.539999999999999,-18.940170940170937,True
6258002,36.7,42.46,-5.759999999999998,-13.565708902496462,True
1482474,72.63,74.59,-1.960000000000008,-2.62769808285294,True
1496444,29.7,41.9,-12.2,-29.116945107398568,True
1547300,22.8,42.29,-19.49,-46.08654528257271,True
22443,4.42,4.42,0.0,0.0,False
1592266,23.47,27.89,-4.420000000000002,-15.847974184295452,True
1619016,62.45,94.0,-31.549999999999997,-33.56382978723404,True
1573991,43.0,67.42,-24.42,-36.22070602195194,True
84339,5.0,5.0,0.0,0.0,False
1550471,68.4,93.99,-25.58999999999999,-27.226300670284065,True
1666684,79.05,94.01,-14.960000000000008,-15.913200723327314,True
23173,3.0,3.0,0.0,0.0,False
1707222,63.2,61.3,1.9000000000000057,3.0995106035889166,True
1574539,39.0,58.8,-19.799999999999997,-33.6734693877551,True
1629141,72.8,100.4,-27.60000000000001,-27.490039840637458,True
1654610,69.0,101.41,-32.41,-31.959372842914895,True
1705884,90.79,90.79,0.0,0.0,False
21421,5.65,5.65,0.0,0.0,False
1666476,100.75,100.75,0.0,0.0,False
29022,4.75,4.75,0.0,0.0,False
1658249,57.6,55.87,1.730000000000004,3.096473957401117,True
1536838,57.28,65.05,-7.769999999999996,-11.944657955418903,True
1537221,34.74,40.95,-6.210000000000001,-15.164835164835166,True
1633925,32.4,30.65,1.75,5.709624796084829,True
29244,1.8,1.8,0.0,0.0,False
1553170,48.37,83.42,-35.050000000000004,-42.01630304483338,True
77876,11.88,11.88,0.0,0.0,False
28185,7.62,7.62,0.0,0.0,False
1584094,63.92,62.64,1.2800000000000011,2.0434227330779073,True
20655,12.5,0.0,12.5,0.0,True
988126,2.35,2.35,0.0,0.0,False
972166,2.0,2.0,0.0,0.0,False
1513248,62.21,71.82,-9.609999999999992,-13.380673906989687,True
1621494,45.0,49.48,-4.479999999999997,-9.054163298302338,True
1665547,79.95,92.3,-12.349999999999994,-13.380281690140839,True
1751678,27.92,27.36,0.5600000000000023,2.0467836257310026,True
20795,4.95,0.0,4.95,0.0,True
20992,4.95,4.95,0.0,0.0,False
20304,3.95,3.95,0.0,0.0,False
25505,8.950000000000001,8.95,1.7763568394002505e-15,1.984756245139945e-14,False
1323504,36.51,57.22,-20.71,-36.19363858790633,True
7099447,39.38,45.94,-6.559999999999995,-14.279494993469733,True
1724591,69.75,81.38,-11.629999999999995,-14.290980584910292,True
1731015,28.29,28.29,0.0,0.0,False
8688589,11.92,11.56,0.35999999999999943,3.1141868512110675,True
1617502,93.67,86.66,7.010000000000005,8.089083775675059,True
1696370,35.2,34.14,1.0600000000000023,3.104862331575871,True
1623384,3.08,2.99,0.08999999999999986,3.0100334448160484,True
1587888,64.0,61.69,2.3100000000000023,3.7445290970983987,True
1731009,28.29,28.29,0.0,0.0,False
976772,2.5,2.5,0.0,0.0,False
25725,5.9,5.9,0.0,0.0,False
1707854,22.54,35.33,-12.79,-36.20152844607982,True
1694743,51.02,49.51,1.5100000000000051,3.0498889113310548,True
1540908,21.31,25.72,-4.41,-17.14618973561431,True
1597247,38.47,60.29,-21.82,-36.19173992370211,True
28286,11.5,11.5,0.0,0.0,False
7140100,26.55,47.34,-20.790000000000003,-43.916349809885936,True
1533659,11.27,17.66,-6.390000000000001,-36.18346545866365,True
1547042,22.28,38.41,-16.129999999999995,-41.99427232491538,True
28840,9.9,9.9,0.0,0.0,False
1609319,33.17,38.81,-5.640000000000001,-14.532337026539551,True
1620067,71.60000000000001,69.45,2.1500000000000057,3.095752339812823,True
1603966,93.0,139.34,-46.34,-33.25678197215444,True
1540545,37.18,36.43,0.75,2.05874279440022,True
1679298,67.92,66.56,1.3599999999999994,2.04326923076923,True
1601088,57.2,55.48,1.720000000000006,3.1002162941600684,True
21794,12.87,12.87,0.0,0.0,False
25479,4.95,4.95,0.0,0.0,False
22507,39.75,39.75,0.0,0.0,False
6670232,34.0,40.07,-6.07,-15.148490142251061,True
1623425,3.63,3.52,0.10999999999999988,3.1249999999999964,True
1648055,48.73,56.55,-7.82,-13.828470380194519,True
7040240,43.66,50.93,-7.270000000000003,-14.274494404084043,True
28218,15.95,15.95,0.0,0.0,False
1671539,42.0,40.74,1.259999999999998,3.092783505154634,True
23356,3.3,3.3,0.0,0.0,False
1735029,25.65,28.5,-2.8500000000000014,-10.000000000000005,True
1533459,45.08,70.66,-25.58,-36.20152844607982,True
68161,2.1,2.1,0.0,0.0,False
22715,16.0,10.9,5.1,46.78899082568807,True
22571,50.4,36.17,14.229999999999997,39.34199612938898,True
1536297,40.18,44.94,-4.759999999999998,-10.591900311526475,True
1635450,47.1,57.61,-10.509999999999998,-18.24336052768616,True
1662498,29.0,34.54,-5.539999999999999,-16.03937463810075,True
1552070,24.95,39.12,-14.169999999999998,-36.22188139059305,True
82488,23.13,23.13,0.0,0.0,False
74622,3.3,3.3,0.0,0.0,False
22634,106.6,81.25,25.349999999999994,31.199999999999996,True
1627175,26.71,41.86,-15.149999999999999,-36.192068800764446,True
1644115,89.25,98.12,-8.870000000000005,-9.039951080309828,True
1601681,47.6,46.17,1.4299999999999997,3.097249296079705,True
1665010,89.0,101.49,-12.489999999999995,-12.30663119519164,True
23102,7.61,7.61,0.0,0.0,False
77264,24.76,31.0,-6.239999999999998,-20.129032258064512,True
1625932,29.89,46.85,-16.96,-36.20064034151548,True
1701694,56.0,61.13,-5.130000000000003,-8.391951578602981,True
1571204,34.55,54.14,-19.590000000000003,-36.18396749168822,True
1703478,40.5,38.67,1.8299999999999983,4.732350659425907,True
1587130,22.5,37.1,-14.600000000000001,-39.353099730458226,True
1727100,20.925,33.71,-12.785,-37.92643132601602,True
1654007,77.35000000000001,110.0,-32.64999999999999,-29.681818181818176,True
1571857,44.84,70.27,-25.429999999999993,-36.18898534225131,True
1666170,80.0,92.95,-12.950000000000003,-13.932221624529321,True
1638844,60.05,71.13,-11.079999999999998,-15.577112329537465,True
7528124,47.25,83.03,-35.78,-43.092858003131404,True
1714408,69.2,67.12,2.0799999999999983,3.09892729439809,True
1656141,40.9,40.08,0.8200000000000003,2.045908183632735,True
1567513,22.37,26.59,-4.219999999999999,-15.870628055660019,True
1541850,87.60000000000001,84.97,2.6300000000000097,3.095210074143827,True
1558166,52.11,61.42,-9.310000000000002,-15.157929013350705,True
1638287,58.0,70.68,-12.680000000000007,-17.94001131861914,True
1432690,56.18,63.8,-7.619999999999997,-11.943573667711595,True
57052,16.88,16.88,0.0,0.0,False
24537,42.75,68.88,-26.129999999999995,-37.93554006968641,True
68117,2.1,2.1,0.0,0.0,False
1599592,37.2,52.77,-15.57,-29.505400795906766,True
24157,10.7,10.7,0.0,0.0,False
27491,4.55,4.55,0.0,0.0,False
1689862,8.33,13.06,-4.73,-36.21745788667688,True
1549015,85.5,93.99,-8.489999999999995,-9.032875837855087,True
1657922,42.0,40.74,1.259999999999998,3.092783505154634,True
27872,11.0,11.0,0.0,0.0,False
83888,17.81,17.81,0.0,0.0,False
1533452,29.89,46.85,-16.96,-36.20064034151548,True
1689787,15.44,24.19,-8.750000000000002,-36.171971889210425,True
1574196,27.0,42.34,-15.340000000000003,-36.23051487954653,True
1588713,38.98,44.07,-5.090000000000003,-11.549807125028371,True
1540964,21.32,25.72,-4.399999999999999,-17.10730948678071,True
1507028,41.65,65.28,-23.630000000000003,-36.19791666666667,True
1512049,54.48,61.87,-7.390000000000001,-11.944399547438177,True
23749,28.98,28.98,0.0,0.0,False
1502959,25.88,41.9,-16.02,-38.233890214797135,True
1545793,75.60000000000001,82.92,-7.319999999999993,-8.827785817655563,True
20877,4.1,4.1,0.0,0.0,False
1600866,40.07,39.19,0.8800000000000026,2.2454707833631096,True
1559299,27.72,31.48,-3.7600000000000016,-11.9440914866582,True
23473,3.5,3.5,0.0,0.0,False
1623445,4.28,4.15,0.1299999999999999,3.1325301204819254,True
1624557,41.69,46.8,-5.109999999999999,-10.918803418803419,True
1651946,45.57,71.42,-25.85,-36.194343321198545,True
1593246,34.0,40.07,-6.07,-15.148490142251061,True
1584822,52.8,76.05,-23.25,-30.57199211045365,True
25392,26.95,37.98,-11.029999999999998,-29.041600842548704,True
1696050,44.33,69.78,-25.450000000000003,-36.47176841501864,True
1707221,60.0,58.2,1.7999999999999972,3.092783505154634,True
1650313,33.47,51.2,-17.730000000000004,-34.62890625000001,True
1654793,18.0,29.68,-11.68,-39.35309973045822,True
1590898,24.99,39.17,-14.180000000000003,-36.20117436813889,True
1650454,18.0,27.24,-9.239999999999998,-33.920704845814974,True
1690053,40.43,63.36,-22.93,-36.19002525252525,True
1573702,36.26,56.83,-20.57,-36.195671300369526,True
1664306,111.38,133.91,-22.53,-16.82473302964678,True
1735239,40.0,38.8,1.2000000000000028,3.0927835051546464,True
33145,41.63,41.63,0.0,0.0,False
1740592,69.0,94.82,-25.819999999999993,-27.230542079730007,True
1657185,54.8,53.16,1.6400000000000006,3.085026335590671,True
1533444,36.26,56.83,-20.57,-36.195671300369526,True
1652227,41.16,64.51,-23.35000000000001,-36.195938614168355,True
1453221,50.15,53.33,-3.1799999999999997,-5.962872679542471,True
1590440,39.45,61.82,-22.369999999999997,-36.18570042057586,True
1474537,22.27,31.43,-9.16,-29.14412981228126,True
78966,4.95,4.95,0.0,0.0,False
28037,11.25,11.25,0.0,0.0,False
21101,14.5,14.5,0.0,0.0,False
22449,4.95,4.95,0.0,0.0,False
1597957,37.49,58.75,-21.259999999999998,-36.18723404255319,True
1559367,50.25,59.23,-8.979999999999997,-15.161235860205972,True
21866,25.6,25.6,0.0,0.0,False
1598349,42.63,66.82,-24.18999999999999,-36.20173600718346,True
1555620,27.94,27.94,0.0,0.0,False
1557268,52.37,60.85,-8.480000000000004,-13.93590797041907,True
1557119,69.09,67.12,1.9699999999999989,2.935041716328961,True
1630279,93.0,139.34,-46.34,-33.25678197215444,True
1650787,24.89,29.25,-4.359999999999999,-14.905982905982903,True
1663112,44.17,54.21,-10.04,-18.52056816085593,True
28167,15.43,15.43,0.0,0.0,False
46238,14.38,14.38,0.0,0.0,False
1631857,19.2,37.25,-18.05,-48.45637583892618,True
1622632,72.8,86.8,-14.0,-16.129032258064516,True
1518481,105.0,146.76,-41.75999999999999,-28.45461978740801,True
1550779,95.0,127.46,-32.459999999999994,-25.466813117840886,True
1558497,36.47,42.99,-6.520000000000003,-15.166317748313569,True
1588643,25.0,29.15,-4.149999999999999,-14.236706689536874,True
1611862,56.18,63.8,-7.619999999999997,-11.943573667711595,True
1546266,86.4,100.03,-13.629999999999995,-13.625912226332096,True
1647913,79.60000000000001,77.21,2.390000000000015,3.095453956741374,True
1482371,43.66,50.51,-6.850000000000001,-13.56167095624629,True
7173492,42.88,67.2,-24.32,-36.19047619047619,True
1623356,6.890000000000001,6.68,0.21000000000000085,3.1437125748503125,True
1688561,28.29,28.29,0.0,0.0,False
1650551,19.98,29.51,-9.530000000000001,-32.2941375804812,True
1594316,137.35,157.06,-19.710000000000008,-12.549344199668921,True
22416,9.75,9.75,0.0,0.0,False
723096,4.350000000000001,4.35,1.7763568394002505e-15,4.0835789411500014e-14,False
1318027,44.84,70.27,-25.429999999999993,-36.18898534225131,True
1655293,64.8,89.05,-24.25,-27.231892195395847,True
1550469,55.8,70.91,-15.11,-21.308701170497816,True
1494930,52.0,50.44,1.5600000000000023,3.0927835051546437,True
1745067,98.52,113.75,-15.230000000000004,-13.389010989010993,True
28968,10.95,10.95,0.0,0.0,False
1633216,45.0,43.46,1.5399999999999991,3.5434882650713275,True
1522520,27.72,31.48,-3.7600000000000016,-11.9440914866582,True
28543,8.45,8.45,0.0,0.0,False
1540901,17.0,25.72,-8.719999999999999,-33.90357698289269,True
1604194,85.0,131.92,-46.91999999999999,-35.567010309278345,True
1574724,70.56,74.48,-3.9200000000000017,-5.263157894736844,True
1640318,48.0,58.27,-10.270000000000003,-17.624849836965854,True
27512,9.95,9.95,0.0,0.0,False
1653408,59.78,93.7,-33.92,-36.20064034151548,True
1661601,36.7,42.46,-5.759999999999998,-13.565708902496462,True
1634011,47.6,46.17,1.4299999999999997,3.097249296079705,True
25070,6.3,6.3,0.0,0.0,False
1561849,63.92,57.15,6.770000000000003,11.846019247594057,True
1707365,32.33,32.33,0.0,0.0,False
25427,3.95,3.95,0.0,0.0,False
23746,27.85,27.85,0.0,0.0,False
1604375,81.0,112.96,-31.959999999999994,-28.293201133144475,True
22419,8.9,8.9,0.0,0.0,False
1637123,80.23,92.63,-12.399999999999991,-13.386591816905963,True
1572643,36.51,60.67,-24.160000000000004,-39.82198780286798,True
24333,11.45,11.45,0.0,0.0,False
1633293,64.0,59.45,4.549999999999997,7.653490328006724,True
21077,4.45,4.45,0.0,0.0,False
1546167,54.0,92.34,-38.34,-41.52046783625731,True
27602,10.45,10.45,0.0,0.0,False
1534895,36.26,58.75,-22.490000000000002,-38.28085106382979,True
1572330,41.9,65.66,-23.759999999999998,-36.18641486445324,True
34272,23.13,23.13,0.0,0.0,False
1662101,26.89,31.64,-4.75,-15.012642225031605,True
1736104,39.935,62.59,-22.655,-36.19587793577249,True
1733106,70.37,92.59,-22.22,-23.998271951614644,True
8596607,49.0,79.87,-30.870000000000005,-38.650306748466264,True
21729,3.16,3.16,0.0,0.0,False
1533663,17.89,28.03,-10.14,-36.1755262219051,True
1588589,28.44,33.05,-4.609999999999996,-13.948562783661108,True
20691,4.95,4.95,0.0,0.0,False
