article_number,price,source
25020,6.3,Bestand Odoo
25021,6.3,Bestand Odoo
25022,6.3,Bestand Odoo
25023,21.13,Bestand Odoo
25024,6.3,Bestand Odoo
25025,6.3,Bestand Odoo
25026,6.3,Bestand Odoo
25027,6.3,Bestand Odoo
25028,6.3,Bestand Odoo
25029,6.3,Bestand Odoo
25030,6.3,Bestand Odoo
25031,6.3,Bestand Odoo
25032,6.3,Bestand Odoo
25033,6.3,Bestand Odoo
25035,6.3,Bestand Odoo
25036,6.3,Bestand Odoo
25037,6.3,Bestand Odoo
25038,6.3,Bestand Odoo
25039,6.3,Bestand Odoo
25040,6.3,Bestand Odoo
25041,6.3,Bestand Odoo
25042,6.3,Bestand Odoo
25043,6.3,Bestand Odoo
25044,6.3,Bestand Odoo
25046,6.3,Bestand Odoo
25047,6.3,Bestand Odoo
25048,6.3,Bestand Odoo
25049,6.3,Bestand Odoo
25050,6.3,Bestand Odoo
25051,6.3,Bestand Odoo
25052,6.3,Bestand Odoo
25053,6.3,Bestand Odoo
25054,6.3,Bestand Odoo
25055,6.3,Bestand Odoo
25057,6.3,Bestand Odoo
25058,6.3,Bestand Odoo
25059,6.3,Bestand Odoo
25060,6.3,Bestand Odoo
25061,6.3,Bestand Odoo
25062,6.3,Bestand Odoo
25063,6.3,Bestand Odoo
25064,6.3,Bestand Odoo
25065,6.3,Bestand Odoo
25066,6.3,Bestand Odoo
25068,6.3,Bestand Odoo
25069,6.3,Bestand Odoo
25070,6.3,Bestand Odoo
25071,6.3,Bestand Odoo
25072,6.3,Bestand Odoo
25073,6.3,Bestand Odoo
25074,6.3,Bestand Odoo
25075,6.3,Bestand Odoo
25076,6.3,Bestand Odoo
25077,6.3,Bestand Odoo
2507863,63.94,Bestand Odoo
25079,6.3,Bestand Odoo
25080,6.3,Bestand Odoo
25081,6.3,Bestand Odoo
2508130,63.94,Bestand Odoo
25082,6.3,Bestand Odoo
25083,6.3,Bestand Odoo
25084,6.3,Bestand Odoo
25085,6.3,Bestand Odoo
25086,6.3,Bestand Odoo
25087,6.3,Bestand Odoo
25088,3.0,Bestand Odoo
25090,3.0,Bestand Odoo
25091,3.0,Bestand Odoo
25092,3.0,Bestand Odoo
25093,3.0,Bestand Odoo
25094,3.0,Bestand Odoo
25095,20.28,Bestand Odoo
25097,20.28,Bestand Odoo
25098,20.28,Bestand Odoo
25100,20.28,Bestand Odoo
25102,11.58,Bestand Odoo
25104,11.58,Bestand Odoo
25105,49.84,Bestand Odoo
25106,49.84,Bestand Odoo
25109,65.52,Bestand Odoo
25110,65.52,Bestand Odoo
25111,40.9,Bestand Odoo
25112,40.9,Bestand Odoo
25113,40.9,Bestand Odoo
25115,40.9,Bestand Odoo
25116,6.65,Bestand Odoo
25117,6.65,Bestand Odoo
25118,6.65,Bestand Odoo
25119,9.75,Bestand Odoo
25120,9.75,Bestand Odoo
25121,5.100000000000001,Bestand Odoo
25122,5.100000000000001,Bestand Odoo
25123,5.100000000000001,Bestand Odoo
25124,5.100000000000001,Bestand Odoo
25126,5.100000000000001,Bestand Odoo
25127,5.100000000000001,Bestand Odoo
25128,5.100000000000001,Bestand Odoo
25129,5.100000000000001,Bestand Odoo
25130,3.85,Bestand Odoo
25131,3.85,Bestand Odoo
25132,3.85,Bestand Odoo
25133,3.85,Bestand Odoo
25134,3.85,Bestand Odoo
25135,3.85,Bestand Odoo
25137,3.85,Bestand Odoo
25138,3.85,Bestand Odoo
25139,3.85,Bestand Odoo
25140,3.85,Bestand Odoo
25141,3.85,Bestand Odoo
25142,3.85,Bestand Odoo
25143,3.85,Bestand Odoo
25144,3.85,Bestand Odoo
25145,3.85,Bestand Odoo
25146,29.9,Bestand Odoo
25148,29.9,Bestand Odoo
25149,29.25,Bestand Odoo
25150,29.25,Bestand Odoo
25151,27.3,Bestand Odoo
25152,27.3,Bestand Odoo
25154,29.25,Bestand Odoo
25155,29.9,Bestand Odoo
25156,29.9,Bestand Odoo
25157,29.9,Bestand Odoo
25159,29.9,Bestand Odoo
25160,29.9,Bestand Odoo
25161,29.25,Bestand Odoo
25162,29.9,Bestand Odoo
25163,29.9,Bestand Odoo
25164,29.25,Bestand Odoo
25165,29.9,Bestand Odoo
25166,29.25,Bestand Odoo
25167,25.6,Bestand Odoo
25168,4.72,Bestand Odoo
25170,4.72,Bestand Odoo
2517040,78.72,Bestand Odoo
25171,4.9,Bestand Odoo
25172,3.0,Bestand Odoo
25173,3.0,Bestand Odoo
25174,3.0,Bestand Odoo
25175,3.0,Bestand Odoo
25176,4.5,Bestand Odoo
25178,4.5,Bestand Odoo
25179,4.5,Bestand Odoo
25181,4.5,Bestand Odoo
25182,9.950000000000001,Bestand Odoo
25183,9.950000000000001,Bestand Odoo
25184,9.950000000000001,Bestand Odoo
25185,9.950000000000001,Bestand Odoo
25186,10.25,Bestand Odoo
25187,10.25,Bestand Odoo
25188,9.950000000000001,Bestand Odoo
25189,9.950000000000001,Bestand Odoo
25190,8.950000000000001,Bestand Odoo
25192,8.950000000000001,Bestand Odoo
25193,8.950000000000001,Bestand Odoo
25194,8.950000000000001,Bestand Odoo
25195,5.5,Bestand Odoo
25196,5.5,Bestand Odoo
25197,5.5,Bestand Odoo
25198,4.9,Bestand Odoo
25199,4.9,Bestand Odoo
25200,4.9,Bestand Odoo
25201,4.9,Bestand Odoo
25202,12.95,Bestand Odoo
25203,12.95,Bestand Odoo
25204,12.95,Bestand Odoo
25206,9.950000000000001,Bestand Odoo
25207,9.950000000000001,Bestand Odoo
25208,9.950000000000001,Bestand Odoo
25209,9.950000000000001,Bestand Odoo
25210,9.950000000000001,Bestand Odoo
25211,9.950000000000001,Bestand Odoo
25212,9.950000000000001,Bestand Odoo
25213,12.25,Bestand Odoo
25214,12.25,Bestand Odoo
25215,12.25,Bestand Odoo
25217,12.27,Bestand Odoo
25218,12.27,Bestand Odoo
25219,12.27,Bestand Odoo
25220,12.27,Bestand Odoo
25221,12.27,Bestand Odoo
25222,12.27,Bestand Odoo
25256,15.63,Bestand Odoo
25257,15.63,Bestand Odoo
25258,10.75,Bestand Odoo
25259,10.75,Bestand Odoo
25261,7.5,Bestand Odoo
25262,7.5,Bestand Odoo
25263,7.5,Bestand Odoo
25264,7.5,Bestand Odoo
25265,6.52,Bestand Odoo
25266,6.52,Bestand Odoo
25267,6.52,Bestand Odoo
25268,9.0,Bestand Odoo
25269,9.36,Bestand Odoo
25270,10.5,Bestand Odoo
25272,10.5,Bestand Odoo
25273,10.5,Bestand Odoo
25274,10.5,Bestand Odoo
25275,7.25,Bestand Odoo
25276,13.56,Bestand Odoo
25277,5.850000000000001,Bestand Odoo
25278,5.850000000000001,Bestand Odoo
25279,5.850000000000001,Bestand Odoo
25280,9.25,Bestand Odoo
25281,9.25,Bestand Odoo
25283,9.25,Bestand Odoo
25284,9.25,Bestand Odoo
25285,9.25,Bestand Odoo
25286,9.25,Bestand Odoo
25287,9.25,Bestand Odoo
25288,9.25,Bestand Odoo
25289,5.05,Bestand Odoo
25290,5.05,Bestand Odoo
25291,8.3,Bestand Odoo
25292,8.3,Bestand Odoo
25294,8.3,Bestand Odoo
25295,8.3,Bestand Odoo
25296,8.45,Bestand Odoo
25297,8.45,Bestand Odoo
25298,8.45,Bestand Odoo
25299,8.45,Bestand Odoo
25300,6.47,Bestand Odoo
25301,6.47,Bestand Odoo
25302,6.47,Bestand Odoo
25303,4.66,Bestand Odoo
25304,10.25,Bestand Odoo
25305,10.25,Bestand Odoo
25306,10.25,Bestand Odoo
25308,7.74,Bestand Odoo
25309,7.74,Bestand Odoo
25310,7.74,Bestand Odoo
25311,7.74,Bestand Odoo
25312,7.74,Bestand Odoo
25313,7.74,Bestand Odoo
25314,7.74,Bestand Odoo
25315,7.74,Bestand Odoo
25316,7.74,Bestand Odoo
25317,7.74,Bestand Odoo
25319,7.95,Bestand Odoo
25320,7.95,Bestand Odoo
25321,7.95,Bestand Odoo
25322,7.95,Bestand Odoo
25323,7.95,Bestand Odoo
25324,7.95,Bestand Odoo
25325,7.74,Bestand Odoo
25326,7.74,Bestand Odoo
25327,7.74,Bestand Odoo
25328,7.74,Bestand Odoo
25330,7.55,Bestand Odoo
25331,7.55,Bestand Odoo
25332,7.55,Bestand Odoo
25333,2.65,Bestand Odoo
25334,7.55,Bestand Odoo
25335,7.55,Bestand Odoo
25336,7.55,Bestand Odoo
25337,7.95,Bestand Odoo
25338,7.95,Bestand Odoo
25339,7.95,Bestand Odoo
25340,2.65,Bestand Odoo
25341,7.95,Bestand Odoo
25342,7.18,Bestand Odoo
2534243,13.97,Bestand Odoo
25343,7.18,Bestand Odoo
25344,7.18,Bestand Odoo
25345,7.18,Bestand Odoo
25346,3.5,Bestand Odoo
25347,3.5,Bestand Odoo
25348,3.5,Bestand Odoo
25349,3.5,Bestand Odoo
25350,4.350000000000001,Bestand Odoo
25352,4.350000000000001,Bestand Odoo
25353,3.95,Bestand Odoo
25354,3.95,Bestand Odoo
25355,9.450000000000001,Bestand Odoo
25356,9.450000000000001,Bestand Odoo
25357,9.450000000000001,Bestand Odoo
25358,9.450000000000001,Bestand Odoo
25359,9.450000000000001,Bestand Odoo
25360,9.450000000000001,Bestand Odoo
25361,9.450000000000001,Bestand Odoo
25362,2.2,Bestand Odoo
25363,9.450000000000001,Bestand Odoo
25364,11.25,Bestand Odoo
25365,11.25,Bestand Odoo
25366,4.350000000000001,Bestand Odoo
25367,4.350000000000001,Bestand Odoo
25368,5.5,Bestand Odoo
25369,27.0,Bestand Odoo
25370,11.25,Bestand Odoo
25371,11.25,Bestand Odoo
25373,2.2,Bestand Odoo
25375,24.76,Bestand Odoo
25376,24.76,Bestand Odoo
25380,56.0,Bestand Odoo
25381,55.86,Bestand Odoo
25382,43.2,Bestand Odoo
25383,52.25,Bestand Odoo
25384,2.2,Bestand Odoo
25385,43.2,Bestand Odoo
25386,58.3,Bestand Odoo
25387,49.05,Bestand Odoo
25388,58.3,Bestand Odoo
25389,58.3,Bestand Odoo
25390,26.95,Bestand Odoo
25391,26.95,Bestand Odoo
25392,26.95,Bestand Odoo
25393,20.35,Bestand Odoo
25394,20.35,Bestand Odoo
25395,2.2,Bestand Odoo
25396,4.86,Bestand Odoo
25397,4.86,Bestand Odoo
25398,4.86,Bestand Odoo
25399,4.86,Bestand Odoo
25400,4.86,Bestand Odoo
25401,4.86,Bestand Odoo
25402,10.74,Bestand Odoo
25403,10.74,Bestand Odoo
25404,18.75,Bestand Odoo
25405,18.75,Bestand Odoo
25406,19.45,Bestand Odoo
25407,19.45,Bestand Odoo
25408,19.45,Bestand Odoo
25409,2.2,Bestand Odoo
25410,18.75,Bestand Odoo
25411,2.2,Bestand Odoo
25412,18.75,Bestand Odoo
25413,18.75,Bestand Odoo
25414,18.75,Bestand Odoo
25415,19.75,Bestand Odoo
25416,19.75,Bestand Odoo
25417,19.75,Bestand Odoo
25418,19.75,Bestand Odoo
25419,19.25,Bestand Odoo
25420,2.2,Bestand Odoo
25421,19.25,Bestand Odoo
25422,27.75,Bestand Odoo
25423,27.75,Bestand Odoo
25424,27.75,Bestand Odoo
25425,27.75,Bestand Odoo
25427,3.95,Bestand Odoo
25428,4.72,Bestand Odoo
25429,5.75,Bestand Odoo
25430,5.75,Bestand Odoo
25431,2.2,Bestand Odoo
25432,8.4,Bestand Odoo
25433,9.0,Bestand Odoo
25434,9.0,Bestand Odoo
25435,9.0,Bestand Odoo
25436,9.0,Bestand Odoo
25437,10.5,Bestand Odoo
25438,10.5,Bestand Odoo
25439,9.0,Bestand Odoo
25440,9.0,Bestand Odoo
25441,9.0,Bestand Odoo
25443,9.0,Bestand Odoo
25444,8.0,Bestand Odoo
25445,8.0,Bestand Odoo
25446,5.97,Bestand Odoo
25447,5.97,Bestand Odoo
25448,11.5,Bestand Odoo
25449,4.9,Bestand Odoo
25450,3.5,Bestand Odoo
25451,3.5,Bestand Odoo
25452,3.5,Bestand Odoo
25454,3.35,Bestand Odoo
25455,3.35,Bestand Odoo
25456,3.35,Bestand Odoo
25457,3.75,Bestand Odoo
25458,3.75,Bestand Odoo
25459,3.75,Bestand Odoo
25460,3.75,Bestand Odoo
25461,4.350000000000001,Bestand Odoo
25462,4.350000000000001,Bestand Odoo
25463,4.350000000000001,Bestand Odoo
25465,4.350000000000001,Bestand Odoo
25466,3.48,Bestand Odoo
25467,3.48,Bestand Odoo
25468,3.48,Bestand Odoo
25469,3.48,Bestand Odoo
25470,4.67,Bestand Odoo
25471,4.67,Bestand Odoo
25472,4.67,Bestand Odoo
25473,4.67,Bestand Odoo
25474,4.95,Bestand Odoo
25476,4.95,Bestand Odoo
25477,4.95,Bestand Odoo
25478,4.95,Bestand Odoo
25479,4.95,Bestand Odoo
25480,4.95,Bestand Odoo
25481,4.95,Bestand Odoo
25482,4.95,Bestand Odoo
25483,4.37,Bestand Odoo
25484,4.37,Bestand Odoo
25485,4.37,Bestand Odoo
25487,4.37,Bestand Odoo
25488,8.78,Bestand Odoo
25489,8.78,Bestand Odoo
25490,8.78,Bestand Odoo
25491,8.78,Bestand Odoo
25502,8.950000000000001,Bestand Odoo
25503,8.950000000000001,Bestand Odoo
25504,8.950000000000001,Bestand Odoo
25505,8.950000000000001,Bestand Odoo
25506,8.950000000000001,Bestand Odoo
25507,8.950000000000001,Bestand Odoo
25508,8.950000000000001,Bestand Odoo
25509,8.950000000000001,Bestand Odoo
25510,31.87,Bestand Odoo
25512,31.86,Bestand Odoo
25513,22.54,Bestand Odoo
25514,22.54,Bestand Odoo
25515,22.54,Bestand Odoo
25516,22.54,Bestand Odoo
25517,22.54,Bestand Odoo
25518,24.18,Bestand Odoo
25519,24.18,Bestand Odoo
25520,29.3,Bestand Odoo
25521,29.3,Bestand Odoo
25523,24.5,Bestand Odoo
25524,24.5,Bestand Odoo
25525,21.0,Bestand Odoo
25526,21.0,Bestand Odoo
25527,27.9,Bestand Odoo
25528,27.9,Bestand Odoo
25529,36.0,Bestand Odoo
25530,36.0,Bestand Odoo
25532,4.29,Bestand Odoo
25534,4.29,Bestand Odoo
25535,4.29,Bestand Odoo
25536,5.45,Bestand Odoo
25537,5.45,Bestand Odoo
25538,5.45,Bestand Odoo
25539,5.45,Bestand Odoo
25540,5.45,Bestand Odoo
25541,5.45,Bestand Odoo
25542,5.45,Bestand Odoo
25543,5.45,Bestand Odoo
25545,5.45,Bestand Odoo
25546,3.9,Bestand Odoo
25547,3.9,Bestand Odoo
25548,3.9,Bestand Odoo
25560,9.950000000000001,Bestand Odoo
25561,9.950000000000001,Bestand Odoo
25562,9.950000000000001,Bestand Odoo
25563,9.950000000000001,Bestand Odoo
25564,8.3,Bestand Odoo
25565,8.3,Bestand Odoo
25567,8.3,Bestand Odoo
25568,8.3,Bestand Odoo
25569,12.9,Bestand Odoo
25573,12.9,Bestand Odoo
25574,12.9,Bestand Odoo
25575,12.9,Bestand Odoo
25576,12.9,Bestand Odoo
25578,12.9,Bestand Odoo
25579,12.9,Bestand Odoo
25580,10.95,Bestand Odoo
25581,10.95,Bestand Odoo
25582,10.95,Bestand Odoo
25583,10.95,Bestand Odoo
25584,4.25,Bestand Odoo
25585,4.25,Bestand Odoo
25586,4.25,Bestand Odoo
25587,4.25,Bestand Odoo
25589,4.25,Bestand Odoo
25590,4.25,Bestand Odoo
25591,3.9,Bestand Odoo
25592,3.9,Bestand Odoo
25593,3.9,Bestand Odoo
25594,3.9,Bestand Odoo
25595,3.9,Bestand Odoo
25596,3.9,Bestand Odoo
25597,20.15,Bestand Odoo
25598,20.15,Bestand Odoo
25600,3.95,Bestand Odoo
25601,3.95,Bestand Odoo
25603,8.55,Bestand Odoo
25604,5.86,Bestand Odoo
25605,5.86,Bestand Odoo
25606,5.86,Bestand Odoo
25607,5.86,Bestand Odoo
25608,5.86,Bestand Odoo
25609,5.86,Bestand Odoo
25610,5.38,Bestand Odoo
25611,5.38,Bestand Odoo
25612,11.95,Bestand Odoo
25614,11.95,Bestand Odoo
25615,9.450000000000001,Bestand Odoo
25616,9.450000000000001,Bestand Odoo
25617,9.450000000000001,Bestand Odoo
25618,9.450000000000001,Bestand Odoo
25619,10.76,Bestand Odoo
25620,77.35000000000001,Bestand Odoo
25621,77.35000000000001,Bestand Odoo
25623,65.0,Bestand Odoo
25625,65.0,Bestand Odoo
25626,70.2,Bestand Odoo
25627,70.2,Bestand Odoo
25628,70.2,Bestand Odoo
25629,70.2,Bestand Odoo
25630,84.5,Bestand Odoo
25631,84.5,Bestand Odoo
25632,84.5,Bestand Odoo
25633,84.5,Bestand Odoo
25634,72.8,Bestand Odoo
25636,89.7,Bestand Odoo
25637,89.7,Bestand Odoo
25638,49.2,Bestand Odoo
25639,49.2,Bestand Odoo
25640,49.2,Bestand Odoo
25641,49.2,Bestand Odoo
25642,49.2,Bestand Odoo
25643,49.2,Bestand Odoo
25644,22.5,Bestand Odoo
25645,22.5,Bestand Odoo
25647,61.2,Bestand Odoo
25648,61.2,Bestand Odoo
25649,61.2,Bestand Odoo
25650,61.2,Bestand Odoo
25651,61.2,Bestand Odoo
25652,66.0,Bestand Odoo
25653,66.0,Bestand Odoo
25654,66.0,Bestand Odoo
25655,66.0,Bestand Odoo
25656,66.0,Bestand Odoo
25658,66.0,Bestand Odoo
25659,94.9,Bestand Odoo
25660,85.95,Bestand Odoo
25661,85.87,Bestand Odoo
25662,104.0,Bestand Odoo
25663,104.0,Bestand Odoo
25664,92.0,Bestand Odoo
25665,91.65,Bestand Odoo
25667,94.04,Bestand Odoo
25669,94.10000000000001,Bestand Odoo
25670,94.0,Bestand Odoo
25671,94.2,Bestand Odoo
25672,108.0,Bestand Odoo
25673,108.0,Bestand Odoo
25674,97.88,Bestand Odoo
25675,102.89,Bestand Odoo
25676,97.2,Bestand Odoo
25677,97.12,Bestand Odoo
25678,94.2,Bestand Odoo
25680,89.0,Bestand Odoo
25681,17.55,Bestand Odoo
25682,17.55,Bestand Odoo
25683,19.37,Bestand Odoo
25684,19.37,Bestand Odoo
25685,3.0,Bestand Odoo
25686,3.0,Bestand Odoo
25687,8.35,Bestand Odoo
25689,8.35,Bestand Odoo
25693,3.95,Bestand Odoo
25694,19.75,Bestand Odoo
25695,19.75,Bestand Odoo
25696,19.75,Bestand Odoo
25697,19.75,Bestand Odoo
25698,27.75,Bestand Odoo
25699,27.75,Bestand Odoo
25700,9.9,Bestand Odoo
25701,9.9,Bestand Odoo
25702,10.45,Bestand Odoo
25703,3.5,Bestand Odoo
25705,3.5,Bestand Odoo
25706,3.5,Bestand Odoo
25707,3.5,Bestand Odoo
25708,3.5,Bestand Odoo
25709,3.5,Bestand Odoo
25710,3.5,Bestand Odoo
25711,3.5,Bestand Odoo
25712,3.5,Bestand Odoo
25713,3.5,Bestand Odoo
25714,3.5,Bestand Odoo
25716,3.5,Bestand Odoo
25717,4.0,Bestand Odoo
25718,4.0,Bestand Odoo
25719,4.0,Bestand Odoo
25720,4.0,Bestand Odoo
25721,4.0,Bestand Odoo
25722,4.0,Bestand Odoo
25723,5.9,Bestand Odoo
25724,5.9,Bestand Odoo
25725,5.9,Bestand Odoo
25727,10.45,Bestand Odoo
25728,10.45,Bestand Odoo
25729,10.45,Bestand Odoo
25730,10.45,Bestand Odoo
25731,10.45,Bestand Odoo
25732,10.45,Bestand Odoo
25733,10.45,Bestand Odoo
25734,10.45,Bestand Odoo
25735,10.45,Bestand Odoo
25736,9.950000000000001,Bestand Odoo
25738,9.950000000000001,Bestand Odoo
25739,9.950000000000001,Bestand Odoo
25740,13.9,Bestand Odoo
25741,13.9,Bestand Odoo
25742,46.45,Bestand Odoo
25743,46.45,Bestand Odoo
2574350,16.17,Bestand Odoo
25744,46.45,Bestand Odoo
25745,46.45,Bestand Odoo
25746,46.45,Bestand Odoo
25747,46.45,Bestand Odoo
25749,23.88,Bestand Odoo
25750,23.88,Bestand Odoo
25751,25.6,Bestand Odoo
25752,25.6,Bestand Odoo
25753,25.6,Bestand Odoo
25754,25.6,Bestand Odoo
25755,23.4,Bestand Odoo
25756,23.4,Bestand Odoo
25757,23.4,Bestand Odoo
25758,23.4,Bestand Odoo
25760,36.51,Bestand Odoo
25761,36.51,Bestand Odoo
25762,43.86,Bestand Odoo
25763,43.86,Bestand Odoo
25764,36.26,Bestand Odoo
25765,36.26,Bestand Odoo
25767,36.26,Bestand Odoo
25768,37.88,Bestand Odoo
25769,53.66,Bestand Odoo
25771,27.44,Bestand Odoo
25772,27.44,Bestand Odoo
25773,27.44,Bestand Odoo
25774,29.16,Bestand Odoo
25775,30.87,Bestand Odoo
25776,30.87,Bestand Odoo
25777,30.87,Bestand Odoo
25778,30.87,Bestand Odoo
25779,32.83,Bestand Odoo
25780,32.83,Bestand Odoo
25782,26.46,Bestand Odoo
25784,31.61,Bestand Odoo
25786,31.61,Bestand Odoo
25787,34.3,Bestand Odoo
25788,31.61,Bestand Odoo
25789,31.61,Bestand Odoo
25790,31.61,Bestand Odoo
25791,30.14,Bestand Odoo
25793,30.14,Bestand Odoo
25794,32.34,Bestand Odoo
25795,31.12,Bestand Odoo
25796,32.34,Bestand Odoo
25797,34.55,Bestand Odoo
25798,33.32,Bestand Odoo
25799,42.88,Bestand Odoo
25800,42.88,Bestand Odoo
25801,38.47,Bestand Odoo
25802,33.44,Bestand Odoo
25803,34.06,Bestand Odoo
25804,38.22,Bestand Odoo
25805,32.1,Bestand Odoo
25807,31.12,Bestand Odoo
2580739,25.6,Bestand Odoo
25808,32.1,Bestand Odoo
25809,37.0,Bestand Odoo
25810,9.950000000000001,Bestand Odoo
25811,9.950000000000001,Bestand Odoo
25812,28.2,Bestand Odoo
25813,28.2,Bestand Odoo
2600326,117.25,Bestand Odoo
2600337,117.25,Bestand Odoo
2600348,117.25,Bestand Odoo
26655,10.74,Bestand Odoo
26660,10.74,Bestand Odoo
26718,10.74,Bestand Odoo
27420,3.6,Bestand Odoo
27421,4.1,Bestand Odoo
27422,3.6,Bestand Odoo
27423,11.5,Bestand Odoo
27424,11.5,Bestand Odoo
27425,12.35,Bestand Odoo
27427,12.35,Bestand Odoo
27428,12.35,Bestand Odoo
27429,12.35,Bestand Odoo
27430,12.35,Bestand Odoo
27431,12.35,Bestand Odoo
27432,12.35,Bestand Odoo
27433,12.35,Bestand Odoo
27434,12.5,Bestand Odoo
27435,12.5,Bestand Odoo
27436,12.5,Bestand Odoo
27438,12.5,Bestand Odoo
27439,12.5,Bestand Odoo
27440,12.5,Bestand Odoo
27441,12.5,Bestand Odoo
27442,12.5,Bestand Odoo
27443,7.65,Bestand Odoo
27446,12.9,Bestand Odoo
27451,10.9,Bestand Odoo
27452,12.35,Bestand Odoo
27453,12.35,Bestand Odoo
27454,12.35,Bestand Odoo
27455,4.1,Bestand Odoo
27456,4.1,Bestand Odoo
27457,4.1,Bestand Odoo
27458,4.1,Bestand Odoo
27460,4.1,Bestand Odoo
27461,12.9,Bestand Odoo
27462,12.9,Bestand Odoo
27463,12.9,Bestand Odoo
27464,12.9,Bestand Odoo
27465,10.9,Bestand Odoo
2746605,67.99,Bestand Odoo
27467,10.9,Bestand Odoo
27468,3.5,Bestand Odoo
27469,3.5,Bestand Odoo
27471,3.5,Bestand Odoo
27472,3.5,Bestand Odoo
27473,3.5,Bestand Odoo
27474,11.25,Bestand Odoo
27475,11.25,Bestand Odoo
27476,11.25,Bestand Odoo
27477,3.9,Bestand Odoo
27478,3.9,Bestand Odoo
27479,3.9,Bestand Odoo
27480,7.08,Bestand Odoo
27482,7.08,Bestand Odoo
27483,7.08,Bestand Odoo
27484,7.08,Bestand Odoo
27485,7.08,Bestand Odoo
27486,7.08,Bestand Odoo
27487,5.45,Bestand Odoo
27488,5.45,Bestand Odoo
27489,4.55,Bestand Odoo
27490,4.55,Bestand Odoo
27491,4.55,Bestand Odoo
27493,4.25,Bestand Odoo
27494,4.25,Bestand Odoo
27495,4.25,Bestand Odoo
27496,4.25,Bestand Odoo
27497,4.25,Bestand Odoo
27498,4.25,Bestand Odoo
27499,4.25,Bestand Odoo
27500,4.25,Bestand Odoo
27501,4.25,Bestand Odoo
27502,4.25,Bestand Odoo
27503,4.25,Bestand Odoo
27504,4.25,Bestand Odoo
27505,4.25,Bestand Odoo
27507,4.25,Bestand Odoo
27508,4.25,Bestand Odoo
27509,4.25,Bestand Odoo
27510,4.25,Bestand Odoo
27511,9.950000000000001,Bestand Odoo
27512,9.950000000000001,Bestand Odoo
27513,9.950000000000001,Bestand Odoo
27519,12.9,Bestand Odoo
27520,12.9,Bestand Odoo
27521,12.9,Bestand Odoo
27522,12.9,Bestand Odoo
27523,12.9,Bestand Odoo
27524,12.9,Bestand Odoo
27525,22.45,Bestand Odoo
27526,22.45,Bestand Odoo
27527,20.1,Bestand Odoo
27529,23.09,Bestand Odoo
27531,10.95,Bestand Odoo
27532,10.95,Bestand Odoo
27533,10.95,Bestand Odoo
27534,4.95,Bestand Odoo
27535,4.95,Bestand Odoo
27536,4.95,Bestand Odoo
27537,4.95,Bestand Odoo
27538,4.95,Bestand Odoo
27540,4.95,Bestand Odoo
27541,4.95,Bestand Odoo
27542,4.95,Bestand Odoo
27543,4.72,Bestand Odoo
27546,7.95,Bestand Odoo
27547,7.95,Bestand Odoo
27548,8.45,Bestand Odoo
27549,8.45,Bestand Odoo
27551,8.45,Bestand Odoo
27558,7.0,Bestand Odoo
27559,7.0,Bestand Odoo
27560,7.0,Bestand Odoo
27562,7.0,Bestand Odoo
27572,46.34,Bestand Odoo
27578,14.82,Bestand Odoo
27579,10.45,Bestand Odoo
27580,10.45,Bestand Odoo
27581,10.25,Bestand Odoo
27582,10.25,Bestand Odoo
27583,46.34,Bestand Odoo
27584,10.25,Bestand Odoo
27585,10.25,Bestand Odoo
27586,4.0,Bestand Odoo
27587,4.0,Bestand Odoo
27588,4.0,Bestand Odoo
27589,4.13,Bestand Odoo
27590,4.13,Bestand Odoo
27591,4.13,Bestand Odoo
27592,4.13,Bestand Odoo
27593,4.13,Bestand Odoo
27594,46.34,Bestand Odoo
27595,4.13,Bestand Odoo
27596,4.13,Bestand Odoo
27597,4.13,Bestand Odoo
27598,4.13,Bestand Odoo
27601,4.13,Bestand Odoo
27602,10.45,Bestand Odoo
27603,10.45,Bestand Odoo
27604,10.45,Bestand Odoo
27611,5.12,Bestand Odoo
27612,10.45,Bestand Odoo
27613,10.45,Bestand Odoo
27614,10.45,Bestand Odoo
27615,7.16,Bestand Odoo
27616,7.16,Bestand Odoo
27617,7.16,Bestand Odoo
27699,34.24,Bestand Odoo
27701,32.4,Bestand Odoo
27702,34.91,Bestand Odoo
27703,29.25,Bestand Odoo
27704,29.25,Bestand Odoo
27705,34.91,Bestand Odoo
27706,32.4,Bestand Odoo
27707,34.91,Bestand Odoo
27708,32.4,Bestand Odoo
27709,34.24,Bestand Odoo
27711,32.4,Bestand Odoo
27712,33.93,Bestand Odoo
27713,32.16,Bestand Odoo
27714,36.01,Bestand Odoo
27715,37.15,Bestand Odoo
27716,29.25,Bestand Odoo
27717,34.91,Bestand Odoo
27718,32.16,Bestand Odoo
27719,34.91,Bestand Odoo
27720,38.52,Bestand Odoo
27722,37.15,Bestand Odoo
27723,34.91,Bestand Odoo
27724,29.25,Bestand Odoo
27725,32.4,Bestand Odoo
27726,5.93,Bestand Odoo
27728,5.93,Bestand Odoo
27729,6.100000000000001,Bestand Odoo
27730,6.100000000000001,Bestand Odoo
27731,6.100000000000001,Bestand Odoo
27733,11.45,Bestand Odoo
27734,11.45,Bestand Odoo
27735,12.75,Bestand Odoo
27736,12.75,Bestand Odoo
27737,12.75,Bestand Odoo
27739,5.850000000000001,Bestand Odoo
27740,5.63,Bestand Odoo
27744,9.9,Bestand Odoo
27745,9.9,Bestand Odoo
27746,9.9,Bestand Odoo
27747,9.9,Bestand Odoo
